date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2024-05-06,2024-05-06T09:25:00+08:00,2024-05-06T09:31:01+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 6 May to 6 AM 7 May,2024-05-06T06:00:00+08:00,2024-05-07T06:00:00+08:00,35.0,25.0,6 am to Midday 06 May,2024-05-06T06:00:00+08:00,2024-05-06T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2024-05-06,2024-05-06T09:25:00+08:00,2024-05-06T09:31:01+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 6 May to 6 AM 7 May,2024-05-06T06:00:00+08:00,2024-05-07T06:00:00+08:00,35.0,25.0,Midday to 6 pm 06 May,2024-05-06T12:00:00+08:00,2024-05-06T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL
2024-05-06,2024-05-06T09:25:00+08:00,2024-05-06T09:31:01+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 6 May to 6 AM 7 May,2024-05-06T06:00:00+08:00,2024-05-07T06:00:00+08:00,35.0,25.0,6 pm 06 May to 6 am 07 May,2024-05-06T18:00:00+08:00,2024-05-07T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-06,2024-05-06T10:37:00+08:00,2024-05-06T10:40:58+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 6 May to 6 AM 7 May,2024-05-06T06:00:00+08:00,2024-05-07T06:00:00+08:00,35.0,25.0,6 am to Midday 06 May,2024-05-06T06:00:00+08:00,2024-05-06T12:00:00+08:00,Partly Cloudy (Day),PC,Showers,SH,Partly Cloudy (Day),PC,Showers,SH,Showers,SH
2024-05-06,2024-05-06T10:37:00+08:00,2024-05-06T10:40:58+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 6 May to 6 AM 7 May,2024-05-06T06:00:00+08:00,2024-05-07T06:00:00+08:00,35.0,25.0,Midday to 6 pm 06 May,2024-05-06T12:00:00+08:00,2024-05-06T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL
2024-05-06,2024-05-06T10:37:00+08:00,2024-05-06T10:40:58+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 6 May to 6 AM 7 May,2024-05-06T06:00:00+08:00,2024-05-07T06:00:00+08:00,35.0,25.0,6 pm 06 May to 6 am 07 May,2024-05-06T18:00:00+08:00,2024-05-07T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-06,2024-05-06T11:35:00+08:00,2024-05-06T11:40:59+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 6 May to 12 PM 7 May,2024-05-06T12:00:00+08:00,2024-05-07T12:00:00+08:00,35.0,25.0,Midday to 6 pm 06 May,2024-05-06T12:00:00+08:00,2024-05-06T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL
2024-05-06,2024-05-06T11:35:00+08:00,2024-05-06T11:40:59+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 6 May to 12 PM 7 May,2024-05-06T12:00:00+08:00,2024-05-07T12:00:00+08:00,35.0,25.0,6 pm 06 May to 6 am 07 May,2024-05-06T18:00:00+08:00,2024-05-07T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-06,2024-05-06T11:35:00+08:00,2024-05-06T11:40:59+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 6 May to 12 PM 7 May,2024-05-06T12:00:00+08:00,2024-05-07T12:00:00+08:00,35.0,25.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-06,2024-05-06T11:38:00+08:00,2024-05-06T11:51:01+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 6 May to 12 PM 7 May,2024-05-06T12:00:00+08:00,2024-05-07T12:00:00+08:00,35.0,24.0,Midday to 6 pm 06 May,2024-05-06T12:00:00+08:00,2024-05-06T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL
2024-05-06,2024-05-06T11:38:00+08:00,2024-05-06T11:51:01+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 6 May to 12 PM 7 May,2024-05-06T12:00:00+08:00,2024-05-07T12:00:00+08:00,35.0,24.0,6 pm 06 May to 6 am 07 May,2024-05-06T18:00:00+08:00,2024-05-07T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-06,2024-05-06T11:38:00+08:00,2024-05-06T11:51:01+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 6 May to 12 PM 7 May,2024-05-06T12:00:00+08:00,2024-05-07T12:00:00+08:00,35.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-06,2024-05-06T17:36:00+08:00,2024-05-06T17:40:56+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 6 May to 6 PM 7 May,2024-05-06T18:00:00+08:00,2024-05-07T18:00:00+08:00,34.0,24.0,6 pm 06 May to 6 am 07 May,2024-05-06T18:00:00+08:00,2024-05-07T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-06,2024-05-06T17:36:00+08:00,2024-05-06T17:40:56+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 6 May to 6 PM 7 May,2024-05-06T18:00:00+08:00,2024-05-07T18:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2024-05-06,2024-05-06T17:36:00+08:00,2024-05-06T17:40:56+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 6 May to 6 PM 7 May,2024-05-06T18:00:00+08:00,2024-05-07T18:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-06,2024-05-06T23:06:00+08:00,2024-05-06T23:11:02+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 7 May to 0 AM 8 May,2024-05-07T00:00:00+08:00,2024-05-08T00:00:00+08:00,34.0,24.0,Midnight to 6 am 07 May,2024-05-07T00:00:00+08:00,2024-05-07T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-06,2024-05-06T23:06:00+08:00,2024-05-06T23:11:02+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 7 May to 0 AM 8 May,2024-05-07T00:00:00+08:00,2024-05-08T00:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2024-05-06,2024-05-06T23:06:00+08:00,2024-05-06T23:11:02+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 7 May to 0 AM 8 May,2024-05-07T00:00:00+08:00,2024-05-08T00:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-06,2024-05-06T23:06:00+08:00,2024-05-06T23:11:02+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 7 May to 0 AM 8 May,2024-05-07T00:00:00+08:00,2024-05-08T00:00:00+08:00,34.0,24.0,6 pm to Midnight 07 May,2024-05-07T18:00:00+08:00,2024-05-08T00:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T04:42:00+08:00,2024-05-07T04:51:09+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 8 May to 0 AM 9 May,2024-05-08T00:00:00+08:00,2024-05-09T00:00:00+08:00,34.0,24.0,Midnight to 6 am 07 May,2024-05-07T00:00:00+08:00,2024-05-07T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T04:42:00+08:00,2024-05-07T04:51:09+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 8 May to 0 AM 9 May,2024-05-08T00:00:00+08:00,2024-05-09T00:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T04:42:00+08:00,2024-05-07T04:51:09+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 8 May to 0 AM 9 May,2024-05-08T00:00:00+08:00,2024-05-09T00:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T04:42:00+08:00,2024-05-07T04:51:09+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,60.0,0 AM 8 May to 0 AM 9 May,2024-05-08T00:00:00+08:00,2024-05-09T00:00:00+08:00,34.0,24.0,6 pm to Midnight 07 May,2024-05-07T18:00:00+08:00,2024-05-08T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T05:30:00+08:00,2024-05-07T05:41:09+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T05:30:00+08:00,2024-05-07T05:41:09+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T05:30:00+08:00,2024-05-07T05:41:09+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T06:39:00+08:00,2024-05-07T06:51:05+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T06:39:00+08:00,2024-05-07T06:51:05+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T06:39:00+08:00,2024-05-07T06:51:05+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T06:48:00+08:00,2024-05-07T07:01:19+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T06:48:00+08:00,2024-05-07T07:01:19+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T06:48:00+08:00,2024-05-07T07:01:19+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T07:19:00+08:00,2024-05-07T07:30:56+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T07:19:00+08:00,2024-05-07T07:30:56+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T07:19:00+08:00,2024-05-07T07:30:56+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T09:53:00+08:00,2024-05-07T10:00:42+08:00,15.0,5.0,SSE,Cloudy,CL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T09:53:00+08:00,2024-05-07T10:00:42+08:00,15.0,5.0,SSE,Cloudy,CL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T09:53:00+08:00,2024-05-07T10:00:42+08:00,15.0,5.0,SSE,Cloudy,CL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T09:54:00+08:00,2024-05-07T10:00:58+08:00,15.0,5.0,SSE,Cloudy,CL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T09:54:00+08:00,2024-05-07T10:00:58+08:00,15.0,5.0,SSE,Cloudy,CL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T09:54:00+08:00,2024-05-07T10:00:58+08:00,15.0,5.0,SSE,Cloudy,CL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2024-05-07,2024-05-07T10:35:00+08:00,2024-05-07T10:40:54+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T10:35:00+08:00,2024-05-07T10:40:54+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T10:35:00+08:00,2024-05-07T10:40:54+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T10:49:00+08:00,2024-05-07T11:01:08+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,33.0,24.0,6 am to Midday 07 May,2024-05-07T06:00:00+08:00,2024-05-07T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T10:49:00+08:00,2024-05-07T11:01:08+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,33.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T10:49:00+08:00,2024-05-07T11:01:08+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,6 AM 7 May to 6 AM 8 May,2024-05-07T06:00:00+08:00,2024-05-08T06:00:00+08:00,33.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T11:40:00+08:00,2024-05-07T11:51:23+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2024-05-07,2024-05-07T11:40:00+08:00,2024-05-07T11:51:23+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T11:40:00+08:00,2024-05-07T11:51:23+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,6 am to Midday 08 May,2024-05-08T06:00:00+08:00,2024-05-08T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2024-05-07,2024-05-07T15:20:00+08:00,2024-05-07T15:31:10+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Cloudy,CL,Cloudy,CL,Thundery Showers,TL
2024-05-07,2024-05-07T15:20:00+08:00,2024-05-07T15:31:10+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T15:20:00+08:00,2024-05-07T15:31:10+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,6 am to Midday 08 May,2024-05-08T06:00:00+08:00,2024-05-08T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2024-05-07,2024-05-07T15:53:00+08:00,2024-05-07T16:01:04+08:00,15.0,5.0,SSE,Moderate Rain,RA,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,Midday to 6 pm 07 May,2024-05-07T12:00:00+08:00,2024-05-07T18:00:00+08:00,Light Rain,LR,Moderate Rain,RA,Light Rain,LR,Light Rain,LR,Moderate Rain,RA
2024-05-07,2024-05-07T15:53:00+08:00,2024-05-07T16:01:04+08:00,15.0,5.0,SSE,Moderate Rain,RA,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2024-05-07,2024-05-07T15:53:00+08:00,2024-05-07T16:01:04+08:00,15.0,5.0,SSE,Moderate Rain,RA,95.0,65.0,12 PM 7 May to 12 PM 8 May,2024-05-07T12:00:00+08:00,2024-05-08T12:00:00+08:00,33.0,24.0,6 am to Midday 08 May,2024-05-08T06:00:00+08:00,2024-05-08T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2024-05-07,2024-05-07T17:44:00+08:00,2024-05-07T17:51:02+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,60.0,6 PM 7 May to 6 PM 8 May,2024-05-07T18:00:00+08:00,2024-05-08T18:00:00+08:00,34.0,24.0,6 pm 07 May to 6 am 08 May,2024-05-07T18:00:00+08:00,2024-05-08T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
