date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2021-04-29,2021-04-29T19:45:00+08:00,2021-04-29T20:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,6 PM 29 Apr - 6 PM 30 Apr,2021-04-29T18:00:00+08:00,2021-04-30T18:00:00+08:00,34.0,24.0,Midday to 6 pm 30 Apr,2021-04-30T12:00:00+08:00,2021-04-30T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2021-04-29,2021-04-29T23:00:00+08:00,2021-04-29T23:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 AM 30 Apr - 12 AM 1 May,2021-04-30T00:00:00+08:00,2021-05-01T00:00:00+08:00,34.0,24.0,Midnight to 6 am 30 Apr,2021-04-30T00:00:00+08:00,2021-04-30T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-29,2021-04-29T23:00:00+08:00,2021-04-29T23:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 AM 30 Apr - 12 AM 1 May,2021-04-30T00:00:00+08:00,2021-05-01T00:00:00+08:00,34.0,24.0,6 am to Midday 30 Apr,2021-04-30T06:00:00+08:00,2021-04-30T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-29,2021-04-29T23:00:00+08:00,2021-04-29T23:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 AM 30 Apr - 12 AM 1 May,2021-04-30T00:00:00+08:00,2021-05-01T00:00:00+08:00,34.0,24.0,Midday to 6 pm 30 Apr,2021-04-30T12:00:00+08:00,2021-04-30T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2021-04-29,2021-04-29T23:00:00+08:00,2021-04-29T23:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 AM 30 Apr - 12 AM 1 May,2021-04-30T00:00:00+08:00,2021-05-01T00:00:00+08:00,34.0,24.0,6 pm to Midnight 30 Apr,2021-04-30T18:00:00+08:00,2021-05-01T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T05:30:00+08:00,2021-04-30T05:36:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,6 AM 30 Apr - 6 AM 1 May,2021-04-30T06:00:00+08:00,2021-05-01T06:00:00+08:00,34.0,24.0,6 am to Midday 30 Apr,2021-04-30T06:00:00+08:00,2021-04-30T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T05:30:00+08:00,2021-04-30T05:36:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,6 AM 30 Apr - 6 AM 1 May,2021-04-30T06:00:00+08:00,2021-05-01T06:00:00+08:00,34.0,24.0,Midday to 6 pm 30 Apr,2021-04-30T12:00:00+08:00,2021-04-30T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2021-04-30,2021-04-30T05:30:00+08:00,2021-04-30T05:36:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,6 AM 30 Apr - 6 AM 1 May,2021-04-30T06:00:00+08:00,2021-05-01T06:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T11:37:00+08:00,2021-04-30T11:51:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 PM 30 Apr - 12 PM 1 May,2021-04-30T12:00:00+08:00,2021-05-01T12:00:00+08:00,34.0,24.0,Midday to 6 pm 30 Apr,2021-04-30T12:00:00+08:00,2021-04-30T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2021-04-30,2021-04-30T11:37:00+08:00,2021-04-30T11:51:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 PM 30 Apr - 12 PM 1 May,2021-04-30T12:00:00+08:00,2021-05-01T12:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T11:37:00+08:00,2021-04-30T11:51:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,95.0,65.0,12 PM 30 Apr - 12 PM 1 May,2021-04-30T12:00:00+08:00,2021-05-01T12:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T17:49:00+08:00,2021-04-30T18:06:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Showers,SH,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Showers,SH
2021-04-30,2021-04-30T17:49:00+08:00,2021-04-30T18:06:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T17:49:00+08:00,2021-04-30T18:06:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T19:30:00+08:00,2021-04-30T19:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Showers,SH,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Thundery Showers,TL
2021-04-30,2021-04-30T19:30:00+08:00,2021-04-30T19:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T19:30:00+08:00,2021-04-30T19:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T19:36:00+08:00,2021-04-30T19:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Thundery Showers,TL
2021-04-30,2021-04-30T19:36:00+08:00,2021-04-30T19:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T19:36:00+08:00,2021-04-30T19:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T20:30:00+08:00,2021-04-30T20:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Thundery Showers,TL
2021-04-30,2021-04-30T20:30:00+08:00,2021-04-30T20:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T20:30:00+08:00,2021-04-30T20:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T21:28:00+08:00,2021-04-30T21:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2021-04-30,2021-04-30T21:28:00+08:00,2021-04-30T21:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T21:28:00+08:00,2021-04-30T21:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T21:57:00+08:00,2021-04-30T22:06:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2021-04-30,2021-04-30T21:57:00+08:00,2021-04-30T22:06:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T21:57:00+08:00,2021-04-30T22:06:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T22:32:00+08:00,2021-04-30T22:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 pm 30 Apr to 6 am 1 May,2021-04-30T18:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T22:32:00+08:00,2021-04-30T22:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T22:32:00+08:00,2021-04-30T22:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 30 Apr - 6 PM 1 May,2021-04-30T18:00:00+08:00,2021-05-01T18:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T23:05:00+08:00,2021-04-30T23:21:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,Midnight to 6 am 1 May,2021-05-01T00:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T23:05:00+08:00,2021-04-30T23:21:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T23:05:00+08:00,2021-04-30T23:21:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T23:05:00+08:00,2021-04-30T23:21:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,6 pm to Midnight 1 May,2021-05-01T18:00:00+08:00,2021-05-02T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T23:15:00+08:00,2021-04-30T23:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,Midnight to 6 am 1 May,2021-05-01T00:00:00+08:00,2021-05-01T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-04-30,2021-04-30T23:15:00+08:00,2021-04-30T23:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-04-30,2021-04-30T23:15:00+08:00,2021-04-30T23:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-04-30,2021-04-30T23:15:00+08:00,2021-04-30T23:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 AM 1 May - 12 AM 2 May,2021-05-01T00:00:00+08:00,2021-05-02T00:00:00+08:00,34.0,24.0,6 pm to Midnight 1 May,2021-05-01T18:00:00+08:00,2021-05-02T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-05-01,2021-05-01T05:37:00+08:00,2021-05-01T05:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 AM 1 May - 6 AM 2 May,2021-05-01T06:00:00+08:00,2021-05-02T06:00:00+08:00,34.0,24.0,6 am to Midday 1 May,2021-05-01T06:00:00+08:00,2021-05-01T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-05-01,2021-05-01T05:37:00+08:00,2021-05-01T05:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 AM 1 May - 6 AM 2 May,2021-05-01T06:00:00+08:00,2021-05-02T06:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-05-01,2021-05-01T05:37:00+08:00,2021-05-01T05:51:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 AM 1 May - 6 AM 2 May,2021-05-01T06:00:00+08:00,2021-05-02T06:00:00+08:00,34.0,24.0,6 pm 1 May to 6 am 2 May,2021-05-01T18:00:00+08:00,2021-05-02T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-05-01,2021-05-01T11:44:00+08:00,2021-05-01T12:06:19+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2021-05-01,2021-05-01T11:44:00+08:00,2021-05-01T12:06:19+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,6 pm 1 May to 6 am 2 May,2021-05-01T18:00:00+08:00,2021-05-02T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-05-01,2021-05-01T11:44:00+08:00,2021-05-01T12:06:19+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,6 am to Midday 2 May,2021-05-02T06:00:00+08:00,2021-05-02T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-05-01,2021-05-01T12:31:00+08:00,2021-05-01T12:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL
2021-05-01,2021-05-01T12:31:00+08:00,2021-05-01T12:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,6 pm 1 May to 6 am 2 May,2021-05-01T18:00:00+08:00,2021-05-02T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-05-01,2021-05-01T12:31:00+08:00,2021-05-01T12:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,6 am to Midday 2 May,2021-05-02T06:00:00+08:00,2021-05-02T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-05-01,2021-05-01T13:20:00+08:00,2021-05-01T13:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,Midday to 6 pm 1 May,2021-05-01T12:00:00+08:00,2021-05-01T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL
2021-05-01,2021-05-01T13:20:00+08:00,2021-05-01T13:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,6 pm 1 May to 6 am 2 May,2021-05-01T18:00:00+08:00,2021-05-02T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-05-01,2021-05-01T13:20:00+08:00,2021-05-01T13:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,12 PM 1 May - 12 PM 2 May,2021-05-01T12:00:00+08:00,2021-05-02T12:00:00+08:00,34.0,24.0,6 am to Midday 2 May,2021-05-02T06:00:00+08:00,2021-05-02T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2021-05-01,2021-05-01T17:31:00+08:00,2021-05-01T17:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 1 May - 6 PM 2 May,2021-05-01T18:00:00+08:00,2021-05-02T18:00:00+08:00,34.0,24.0,6 pm 1 May to 6 am 2 May,2021-05-01T18:00:00+08:00,2021-05-02T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2021-05-01,2021-05-01T17:31:00+08:00,2021-05-01T17:36:18+08:00,20.0,10.0,E,Thundery Showers,TL,90.0,60.0,6 PM 1 May - 6 PM 2 May,2021-05-01T18:00:00+08:00,2021-05-02T18:00:00+08:00,34.0,24.0,6 am to Midday 2 May,2021-05-02T06:00:00+08:00,2021-05-02T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
